"kodeWilayah";"nama";"idLevelWilayah";"mstKodeWilayah";"indukProvinsi";"kodeWilayahIndukProvinsi";"indukKabupaten";"kodeWilayahIndukKabupaten"
"060710";Kec. Pasie Raja;3;"060700";Prov. Aceh;"060000";Kab. Aceh Selatan;"060700"
"060705";Kec. Tapak Tuan;3;"060700";Prov. Aceh;"060000";Kab. Aceh Selatan;"060700"
"060706";Kec. Samadua;3;"060700";Prov. Aceh;"060000";Kab. Aceh Selatan;"060700"
"060709";Kec. Labuhan Haji;3;"060700";Prov. Aceh;"060000";Kab. Aceh Selatan;"060700"
"060715";Kec. Labuhan Haji Barat;3;"060700";Prov. Aceh;"060000";Kab. Aceh Selatan;"060700"
"060707";Kec. Sawang;3;"060700";Prov. Aceh;"060000";Kab. Aceh Selatan;"060700"
"060703";Kec. Kluet Selatan;3;"060700";Prov. Aceh;"060000";Kab. Aceh Selatan;"060700"
"060712";Kec. Kluet Timur;3;"060700";Prov. Aceh;"060000";Kab. Aceh Selatan;"060700"
"060714";Kec. Kluet Tengah;3;"060700";Prov. Aceh;"060000";Kab. Aceh Selatan;"060700"
"060716";Kec. Labuhan Haji Timur;3;"060700";Prov. Aceh;"060000";Kab. Aceh Selatan;"060700"
"060711";Kec. Trumon Timur;3;"060700";Prov. Aceh;"060000";Kab. Aceh Selatan;"060700"
"060717";Kec. Kota Bahagia;3;"060700";Prov. Aceh;"060000";Kab. Aceh Selatan;"060700"
"060718";Kec. Trumon Tengah;3;"060700";Prov. Aceh;"060000";Kab. Aceh Selatan;"060700"
"060701";Kec. Trumon;3;"060700";Prov. Aceh;"060000";Kab. Aceh Selatan;"060700"
"060713";Kec. Bakongan Timur;3;"060700";Prov. Aceh;"060000";Kab. Aceh Selatan;"060700"
"060702";Kec. Bakongan;3;"060700";Prov. Aceh;"060000";Kab. Aceh Selatan;"060700"
"060804";Kec. Babussalam;3;"060800";Prov. Aceh;"060000";Kab. Aceh Tenggara;"060800"
"060808";Kec. Lawe Bulan;3;"060800";Prov. Aceh;"060000";Kab. Aceh Tenggara;"060800"
"060803";Kec. Bambel;3;"060800";Prov. Aceh;"060000";Kab. Aceh Tenggara;"060800"
"060805";Kec. Badar;3;"060800";Prov. Aceh;"060000";Kab. Aceh Tenggara;"060800"
"060802";Kec. Lawe Sigala-Gala;3;"060800";Prov. Aceh;"060000";Kab. Aceh Tenggara;"060800"
"060801";Kec. Lawe Alas;3;"060800";Prov. Aceh;"060000";Kab. Aceh Tenggara;"060800"
"060810";Kec. Semadam;3;"060800";Prov. Aceh;"060000";Kab. Aceh Tenggara;"060800"
"060807";Kec. Babul Makmur;3;"060800";Prov. Aceh;"060000";Kab. Aceh Tenggara;"060800"
"060826";Kec. Lueser;3;"060800";Prov. Aceh;"060000";Kab. Aceh Tenggara;"060800"
"060806";Kec. Darul Hasanah;3;"060800";Prov. Aceh;"060000";Kab. Aceh Tenggara;"060800"
"060822";Kec. Ketambe;3;"060800";Prov. Aceh;"060000";Kab. Aceh Tenggara;"060800"
"060809";Kec. Bukit Tusam;3;"060800";Prov. Aceh;"060000";Kab. Aceh Tenggara;"060800"
"060811";Kec. Babul Rahmat;3;"060800";Prov. Aceh;"060000";Kab. Aceh Tenggara;"060800"
"060824";Kec. Lawe Sumur;3;"060800";Prov. Aceh;"060000";Kab. Aceh Tenggara;"060800"
"060823";Kec. Deleng Pokhkisen;3;"060800";Prov. Aceh;"060000";Kab. Aceh Tenggara;"060800"
"060825";Kec. Tanoh Alas;3;"060800";Prov. Aceh;"060000";Kab. Aceh Tenggara;"060800"
"061102";Kec. Simeulue Timur;3;"061100";Prov. Aceh;"060000";Kab. Simeulue;"061100"
"061105";Kec. Simeulue Barat;3;"061100";Prov. Aceh;"060000";Kab. Simeulue;"061100"
"061101";Kec. Teupah Selatan;3;"061100";Prov. Aceh;"060000";Kab. Simeulue;"061100"
"061104";Kec. Salang;3;"061100";Prov. Aceh;"060000";Kab. Simeulue;"061100"
"061106";Kec. Teupah Barat;3;"061100";Prov. Aceh;"060000";Kab. Simeulue;"061100"
"061103";Kec. Simeulue Tengah;3;"061100";Prov. Aceh;"060000";Kab. Simeulue;"061100"
"061107";Kec. Teluk Dalam;3;"061100";Prov. Aceh;"060000";Kab. Simeulue;"061100"
"061108";Kec. Alafan;3;"061100";Prov. Aceh;"060000";Kab. Simeulue;"061100"
"061109";Kec. Teupah Tengah;3;"061100";Prov. Aceh;"060000";Kab. Simeulue;"061100"
"061110";Kec. Simeulue Cut;3;"061100";Prov. Aceh;"060000";Kab. Simeulue;"061100"
"061213";Kec. Kota Juang;3;"061200";Prov. Aceh;"060000";Kab. Bireuen;"061200"
"061208";Kec. Peusangan;3;"061200";Prov. Aceh;"060000";Kab. Bireuen;"061200"
"061211";Kec. Simpang Mamplam;3;"061200";Prov. Aceh;"060000";Kab. Bireuen;"061200"
"061206";Kec. Jeumpa;3;"061200";Prov. Aceh;"060000";Kab. Bireuen;"061200"
"061201";Kec. Samalanga;3;"061200";Prov. Aceh;"060000";Kab. Bireuen;"061200"
"061210";Kec. Ganda Pura;3;"061200";Prov. Aceh;"060000";Kab. Bireuen;"061200"
"061217";Kec. Kuta Blang;3;"061200";Prov. Aceh;"060000";Kab. Bireuen;"061200"
"061209";Kec. Makmur;3;"061200";Prov. Aceh;"060000";Kab. Bireuen;"061200"
"061207";Kec. Jangka;3;"061200";Prov. Aceh;"060000";Kab. Bireuen;"061200"
"061212";Kec. Peulimbang;3;"061200";Prov. Aceh;"060000";Kab. Bireuen;"061200"
"061215";Kec. Peusangan Selatan;3;"061200";Prov. Aceh;"060000";Kab. Bireuen;"061200"
"061216";Kec. Peusangan Siblah Krueng;3;"061200";Prov. Aceh;"060000";Kab. Bireuen;"061200"
"061202";Kec. Pandrah;3;"061200";Prov. Aceh;"060000";Kab. Bireuen;"061200"
"061214";Kec. Kuala;3;"061200";Prov. Aceh;"060000";Kab. Bireuen;"061200"
"061306";Kec. Gunung Mariah;3;"061300";Prov. Aceh;"060000";Kab. Aceh Singkil;"061300"
"061302";Kec. Singkil;3;"061300";Prov. Aceh;"060000";Kab. Aceh Singkil;"061300"
"061303";Kec. Simpang Kanan;3;"061300";Prov. Aceh;"060000";Kab. Aceh Singkil;"061300"
"061305";Kec. Singkil Utara;3;"061300";Prov. Aceh;"060000";Kab. Aceh Singkil;"061300"
"061308";Kec. Suro Makmur;3;"061300";Prov. Aceh;"060000";Kab. Aceh Singkil;"061300"
"061312";Kec. Kuta Baharu;3;"061300";Prov. Aceh;"060000";Kab. Aceh Singkil;"061300"
"061313";Kec. Singkohor;3;"061300";Prov. Aceh;"060000";Kab. Aceh Singkil;"061300"
"061307";Kec. Danau Paris;3;"061300";Prov. Aceh;"060000";Kab. Aceh Singkil;"061300"
"061301";Kec. Pulau Banyak;3;"061300";Prov. Aceh;"060000";Kab. Aceh Singkil;"061300"
"061318";Kec. Pulau Banyak Barat;3;"061300";Prov. Aceh;"060000";Kab. Aceh Singkil;"061300"
"061317";Kec. Kuala Baru;3;"061300";Prov. Aceh;"060000";Kab. Aceh Singkil;"061300"
"061406";Kec. Karang Baru;3;"061400";Prov. Aceh;"060000";Kab. Aceh Tamiang;"061400"
"061408";Kec. Rantau;3;"061400";Prov. Aceh;"060000";Kab. Aceh Tamiang;"061400"
"061402";Kec. Kejuruan Muda;3;"061400";Prov. Aceh;"060000";Kab. Aceh Tamiang;"061400"
"061404";Kec. Seruway;3;"061400";Prov. Aceh;"060000";Kab. Aceh Tamiang;"061400"
"061405";Kec. Bendahara;3;"061400";Prov. Aceh;"060000";Kab. Aceh Tamiang;"061400"
"061401";Kec. Tamiang Hulu;3;"061400";Prov. Aceh;"060000";Kab. Aceh Tamiang;"061400"
"061407";Kec. Manyak Payed;3;"061400";Prov. Aceh;"060000";Kab. Aceh Tamiang;"061400"
"061414";Kec. Tenggulun;3;"061400";Prov. Aceh;"060000";Kab. Aceh Tamiang;"061400"
"061413";Kec. Bandar Pusaka;3;"061400";Prov. Aceh;"060000";Kab. Aceh Tamiang;"061400"
"061412";Kec. Banda Mulya;3;"061400";Prov. Aceh;"060000";Kab. Aceh Tamiang;"061400"
"061403";Kec. Kualasimpang;3;"061400";Prov. Aceh;"060000";Kab. Aceh Tamiang;"061400"
"061415";Kec. Sekerak;3;"061400";Prov. Aceh;"060000";Kab. Aceh Tamiang;"061400"
"061501";Kec. Darul Makmur;3;"061500";Prov. Aceh;"060000";Kab. Nagan Raya;"061500"
"061502";Kec. Kuala;3;"061500";Prov. Aceh;"060000";Kab. Nagan Raya;"061500"
"061503";Kec. Beutong;3;"061500";Prov. Aceh;"060000";Kab. Nagan Raya;"061500"
"061504";Kec. Seunagan;3;"061500";Prov. Aceh;"060000";Kab. Nagan Raya;"061500"
"061507";Kec. Tadu Raya;3;"061500";Prov. Aceh;"060000";Kab. Nagan Raya;"061500"
"061506";Kec. Kuala Pesisir;3;"061500";Prov. Aceh;"060000";Kab. Nagan Raya;"061500"
"061505";Kec. Seunagan Timur;3;"061500";Prov. Aceh;"060000";Kab. Nagan Raya;"061500"
"061508";Kec. Suka Makmue;3;"061500";Prov. Aceh;"060000";Kab. Nagan Raya;"061500"
"061509";Kec. Tripa Makmur;3;"061500";Prov. Aceh;"060000";Kab. Nagan Raya;"061500"
"061510";Kec. Beutong Ateuh Banggalan;3;"061500";Prov. Aceh;"060000";Kab. Nagan Raya;"061500"
"061605";Kec. Jaya;3;"061600";Prov. Aceh;"060000";Kab. Aceh Jaya;"061600"
"061601";Kec. Teunom;3;"061600";Prov. Aceh;"060000";Kab. Aceh Jaya;"061600"
"061602";Kec. Krueng Sabee;3;"061600";Prov. Aceh;"060000";Kab. Aceh Jaya;"061600"
"061603";Kec. Setia Bakti;3;"061600";Prov. Aceh;"060000";Kab. Aceh Jaya;"061600"
"061604";Kec. Sampoiniet;3;"061600";Prov. Aceh;"060000";Kab. Aceh Jaya;"061600"
"061606";Kec. Panga;3;"061600";Prov. Aceh;"060000";Kab. Aceh Jaya;"061600"
"061608";Kec. Darul Hikmah;3;"061600";Prov. Aceh;"060000";Kab. Aceh Jaya;"061600"
"061607";Kec. Indra Jaya;3;"061600";Prov. Aceh;"060000";Kab. Aceh Jaya;"061600"
"061609";Kec. Pasie Raya;3;"061600";Prov. Aceh;"060000";Kab. Aceh Jaya;"061600"
"061704";Kec. Susoh;3;"061700";Prov. Aceh;"060000";Kab. Aceh Barat Daya;"061700"
"061703";Kec. Blangpidie;3;"061700";Prov. Aceh;"060000";Kab. Aceh Barat Daya;"061700"
"061705";Kec. Kuala Batee;3;"061700";Prov. Aceh;"060000";Kab. Aceh Barat Daya;"061700"
"061701";Kec. Manggeng;3;"061700";Prov. Aceh;"060000";Kab. Aceh Barat Daya;"061700"
"061706";Kec. Babahrot;3;"061700";Prov. Aceh;"060000";Kab. Aceh Barat Daya;"061700"
"061707";Kec. Lembah Sabil;3;"061700";Prov. Aceh;"060000";Kab. Aceh Barat Daya;"061700"
"061702";Kec. Tangan-Tangan;3;"061700";Prov. Aceh;"060000";Kab. Aceh Barat Daya;"061700"
"061709";Kec. Jeumpa;3;"061700";Prov. Aceh;"060000";Kab. Aceh Barat Daya;"061700"
"061708";Kec. Setia;3;"061700";Prov. Aceh;"060000";Kab. Aceh Barat Daya;"061700"
"061801";Kec. Blangkejeren;3;"061800";Prov. Aceh;"060000";Kab. Gayo Lues;"061800"
"061804";Kec. Terangun;3;"061800";Prov. Aceh;"060000";Kab. Gayo Lues;"061800"
"061802";Kec. Kutapanjang;3;"061800";Prov. Aceh;"060000";Kab. Gayo Lues;"061800"
"061807";Kec. Putri Betung;3;"061800";Prov. Aceh;"060000";Kab. Gayo Lues;"061800"
"061808";Kec. Dabun Gelang;3;"061800";Prov. Aceh;"060000";Kab. Gayo Lues;"061800"
"061805";Kec. Pining;3;"061800";Prov. Aceh;"060000";Kab. Gayo Lues;"061800"
"061811";Kec. Tripe Jaya;3;"061800";Prov. Aceh;"060000";Kab. Gayo Lues;"061800"
"061806";Kec. Blangjerango;3;"061800";Prov. Aceh;"060000";Kab. Gayo Lues;"061800"
"061810";Kec. Pantan Cuaca;3;"061800";Prov. Aceh;"060000";Kab. Gayo Lues;"061800"
"061809";Kec. Blang Pegayon;3;"061800";Prov. Aceh;"060000";Kab. Gayo Lues;"061800"
"061803";Kec. Rikit Gaib;3;"061800";Prov. Aceh;"060000";Kab. Gayo Lues;"061800"
"061902";Kec. Bukit;3;"061900";Prov. Aceh;"060000";Kab. Bener Meriah;"061900"
"061903";Kec. Bandar;3;"061900";Prov. Aceh;"060000";Kab. Bener Meriah;"061900"
"061906";Kec. Wih Pesam;3;"061900";Prov. Aceh;"060000";Kab. Bener Meriah;"061900"
"090118";Kec. Kampa;3;"090100";Prov. Riau;"090000";Kab. Kampar;"090100"
"061901";Kec. Timang Gajah;3;"061900";Prov. Aceh;"060000";Kab. Bener Meriah;"061900"
"061905";Kec. Pintu Rime Gayo;3;"061900";Prov. Aceh;"060000";Kab. Bener Meriah;"061900"
"061904";Kec. Permata;3;"061900";Prov. Aceh;"060000";Kab. Bener Meriah;"061900"
"061910";Kec. Gajah Putih;3;"061900";Prov. Aceh;"060000";Kab. Bener Meriah;"061900"
"061909";Kec. Mesidah;3;"061900";Prov. Aceh;"060000";Kab. Bener Meriah;"061900"
"061908";Kec. Bener Kelipah;3;"061900";Prov. Aceh;"060000";Kab. Bener Meriah;"061900"
"061907";Kec. Syiah Utama;3;"061900";Prov. Aceh;"060000";Kab. Bener Meriah;"061900"
"062006";Kec. Bandar Baru;3;"062000";Prov. Aceh;"060000";Kab. Pidie Jaya;"062000"
"062004";Kec. Bandar Dua;3;"062000";Prov. Aceh;"060000";Kab. Pidie Jaya;"062000"
"062001";Kec. Meureudu;3;"062000";Prov. Aceh;"060000";Kab. Pidie Jaya;"062000"
"062008";Kec. Trienggadeng;3;"062000";Prov. Aceh;"060000";Kab. Pidie Jaya;"062000"
"062002";Kec. Ulim;3;"062000";Prov. Aceh;"060000";Kab. Pidie Jaya;"062000"
"062005";Kec. Meurah Dua;3;"062000";Prov. Aceh;"060000";Kab. Pidie Jaya;"062000"
